9186.000000000000000,EB,15,51st Street & State,-87.626114299999998,41.801872260000003
15480.000000000000000,EB,77,Belmont & Menard,-87.771127359999994,41.938453819999999
6690.000000000000000,EB,157,Polk & Wood,-87.671593000000001,41.871467000000003
11028.000000000000000,EB,76,Diversey Brown Line Station,-87.653621189999996,41.932578450000001
2731.000000000000000,EB,79,79th Street & Lawndale,-87.714611239999996,41.749517279999999
315.000000000000000,EB,"12,18,N62",Roosevelt & Clark,-87.630606110000002,41.867238610000001
8160.000000000000000,EB,"47,48",47th Street & Damen,-87.674834860000004,41.808446660000001
14517.000000000000000,EB,66,Chicago & Homan,-87.711042489999997,41.895432990000003
10812.000000000000000,EB,71,71st Street & Yates,-87.566642999999999,41.765799999999999
1721.000000000000000,EB,155,Devon & Kedzie,-87.709049570000005,41.997326700000002
12499.000000000000000,EB,152,Addison & Laramie,-87.757035599999995,41.945903590000000
2033.000000000000000,EB,70,Division & Wells,-87.634659850000006,41.903785040000002
21.000000000000000,EB,126,Jackson & Keeler,-87.730199999999996,41.876963000000003
14506.000000000000000,EB,"24,87",87th Street & Halsted,-87.643131130000000,41.735976479999998
17131.000000000000000,EB,70,Division & Wood,-87.672091949999995,41.903194900000003
12055.000000000000000,EB,96,Lunt & Clark,-87.674091480000001,42.008930999999997
12969.000000000000000,EB,59,59th Street & California,-87.693741329999995,41.786335620000003
7220.000000000000000,EB,"N5,30,67",69th Street & King Drive,-87.615482529999994,41.769280549999998
189.000000000000000,EB,7,Harrison & Oakley,-87.683913000000004,41.873882000000002
10285.000000000000000,NB,54,Cicero & Lexington (Blue Line),-87.744821999999999,41.871076000000002
14943.000000000000000,NB,30,Ewing & 106th Street,-87.535193359999994,41.702980150000002
8959.000000000000000,NB,50,Damen & Argyle,-87.679220000000001,41.972304999999999
17192.000000000000000,NB,86,Narragansett & Grand,-87.785326019999999,41.922758160000001
17213.000000000000000,NB,53,Pulaski & 14th Street,-87.724975740000005,41.862688900000002
17344.000000000000000,NB,49,Western & Hirsch,-87.686992230000001,41.906811759999997
8703.000000000000000,SEB,"48,95",Damen & 87th Street Terminal,-87.672983239999994,41.736234580000001
5019.000000000000000,WB,"10,125",Chestnut & Mies Van Der Rohe,-87.622673070000005,41.898460249999999
15121.000000000000000,WB,92,Foster & Jewel Prking Ent,-87.729345839999993,41.975600110000002
5788.000000000000000,SB,8,Halsted & Erie,-87.647744000000003,41.893450999999999
9943.000000000000000,SEB,68,Northwest Hwy & Nagle,-87.787820749999995,41.985939879999997
8630.000000000000000,EB,169,79th Street & Western,-87.683066999999994,41.750000999999997
6511.000000000000000,SB,24,4200 S Wentworth,-87.631253000000001,41.818049999999999
6496.000000000000000,SB,24,Wentworth & 27th Street,-87.631941960000006,41.844130739999997
6521.000000000000000,SB,24,Wells & 52nd Street,-87.632012000000003,41.800184999999999
7473.000000000000000,EB,31,31st Street & Morgan,-87.651175859999995,41.837913460000003
8093.000000000000000,WB,"47,94",47th Street & Rockwell,-87.689213379999998,41.808420820000002
9329.000000000000000,WB,77,Belmont & Laramie,-87.756496270000000,41.938771619999997
6823.000000000000000,WB,18,18th Street & Western,-87.685682740000004,41.857329219999997
8782.000000000000000,SB,48,Damen & 63rd Street,-87.673994080000000,41.779435820000003
1818.000000000000000,SB,22,Clark & Irving Park,-87.662432859999996,41.954497340000003
9036.000000000000000,SB,53,Pulaski & Jackson,-87.725642329999999,41.877170049999997
5855.000000000000000,SB,8,Halsted & 71st Street,-87.644471999999993,41.765332000000001
3834.000000000000000,SB,57,Laramie & Augusta,-87.755751000000004,41.898663999999997
4687.000000000000000,WB,"62H,63W",63rd Street & 74th Avenue,-87.805665270000006,41.777261230000001
12377.000000000000000,WB,112,111th Street & Spaulding,-87.703257219999998,41.691590589999997
10126.000000000000000,WB,67,71st Street & Lawndale,-87.714905990000005,41.764247480000002
1758.000000000000000,WB,"36,151,155",Devon & Lakewood,-87.662921679999997,41.998238890000003
10879.000000000000000,WB,75,75th Street & Eberhart,-87.612551800000006,41.758512289999999
9302.000000000000000,WB,77,Belmont & Lakewood,-87.661233830000000,41.939874830000001
9323.000000000000000,WB,77,Belmont & Kilbourn,-87.739390029999996,41.938979009999997
10892.000000000000000,WB,75,74th Street & Parnell,-87.638421899999997,41.759892039999997
3285.000000000000000,WB,63W,63rd Street & Leamington,-87.750836519999993,41.778315849999998
17090.000000000000000,WB,71,71st Street & Eberhart,-87.612979400000000,41.765829859999997
12181.000000000000000,WB,103,103rd Street & Malta,-87.656980720000007,41.706830189999998
12591.000000000000000,WB,152,Addison & Kostner,-87.737185600000004,41.946306200000002
9354.000000000000000,WB,77,Belmont & Oriole (76th Avenue),-87.816386789999996,41.938013710000000
12193.000000000000000,WB,103,103rd Street & Oakley,-87.679875480000007,41.706450179999997
6826.000000000000000,WB,18,16th Street & Washtenaw,-87.693175420000003,41.859305759999998
148.000000000000000,WB,126,Jackson & Lotus,-87.761545490000003,41.876612119999997
12061.000000000000000,WB,96,Lunt & Glenwood,-87.666125289999997,42.009170980000000
10128.000000000000000,WB,67,71st Street & Springfield,-87.719662999999997,41.764156999999997
6836.000000000000000,WB,18,16th Street & Springfield,-87.722299250000006,41.858961549999997
497.000000000000000,WB,20,Madison & Lamon,-87.747518499999998,41.880570589999998
15819.000000000000000,EB,119,119th Street & Western,-87.680306689999995,41.677140700000002
12182.000000000000000,WB,103,103rd Street & Charles,-87.658547740000003,41.706804290000001
11898.000000000000000,NB,93,California & Berwyn,-87.698903999999999,41.977569000000003
1522.000000000000000,NB,"6,28",5200 S S Hyde Park,-87.584424459999994,41.800846550000003
5068.000000000000000,NB,44,Racine & 61st Street,-87.654512569999994,41.783166670000000
14368.000000000000000,NB,"93,206",Dodge & Lee,-87.699089520000001,42.035577429999996
9710.000000000000000,NB,86,Nagle & Haft,-87.787430959999995,41.995149849999997
9074.000000000000000,NB,53,Pulaski Pink Line Station,-87.724699400000006,41.853679780000000
4435.000000000000000,NEB,62,Archer & 34th Street,-87.673916660000003,41.832565420000002
6101.000000000000000,SB,9,Ashland & 66th Street,-87.664200620000003,41.774118540000003
10460.000000000000000,SB,54A,Skokie Blvd & Madison,-87.747551000000001,42.031601000000002
2868.000000000000000,NEB,111,Vincennes & Montvale,-87.665615180000003,41.688248600000001
3091.000000000000000,SB,"52,52A",Kedzie & 56th Street,-87.703584399999997,41.791785160000003
2940.000000000000000,EB,115,115th Street & Aberdeen,-87.649509309999999,41.684934949999999
8147.000000000000000,EB,47,47th Street & Albany,-87.701566589999999,41.808100949999996
9287.000000000000000,EB,77,Belmont & Seminary,-87.656657449999997,41.939799809999997
9239.000000000000000,EB,77,Belmont & New England,-87.798220000000001,41.938060000000000
11935.000000000000000,EB,"N5,95,100",1500 E 95th Street,-87.587952000000001,41.722203999999998
4033.000000000000000,EB,73,4600 W Armitage,-87.741798639999999,41.916927280000003
4043.000000000000000,EB,73,Armitage & Lawndale,-87.719324380000003,41.917193589999997
8157.000000000000000,EB,"47,48",47th Street & Oakley,-87.682106149999996,41.808375009999999
9722.000000000000000,EB,81W,Lawrence & Octavia,-87.809602999999996,41.967098000000000
7801.000000000000000,EB,39,Pershing & Francisco,-87.697209139999998,41.822679770000001
14526.000000000000000,EB,71,75th Street & Exchange,-87.559562049999997,41.759289979999998
31.000000000000000,EB,126,Jackson & Albany,-87.703322999999997,41.877288000000000
9263.000000000000000,EB,77,Belmont & Knox,-87.743293219999998,41.938805490000000
11027.000000000000000,EB,76,Diversey & Seminary,-87.656466920000000,41.932570800000001
7256.000000000000000,EB,"26,30",91st Street & Brandon,-87.546989280000005,41.730031799999999
9957.000000000000000,EB,52A,115th Street & Lawndale,-87.712921260000002,41.684019919999997
9614.000000000000000,EB,91,Fillmore & Austin,-87.774062689999994,41.867224550000003
8043.000000000000000,EB,43,Root & Princeton,-87.633645000000001,41.818995999999999
12680.000000000000000,EB,"201,205",Church & Maple,-87.685058170000005,42.048401300000002
2881.000000000000000,EB,111,111th Street & Union,-87.640054350000000,41.692324929999998
15423.000000000000000,EB,201,4700 W Old Orchard Rd,-87.744729660000004,42.062315419999997
185.000000000000000,EB,7,Harrison & Washtenaw,-87.693779000000006,41.873755000000003
10938.000000000000000,EB,75,75th Street & Langley,-87.607939220000006,41.758479340000001
6753.000000000000000,EB,18,16th Street & Rockwell,-87.690796800000001,41.859252400000003
12472.000000000000000,EB,152,Addison & Overhill,-87.819705999999996,41.945169000000000
9442.000000000000000,EB,87,87th Street & Escanaba,-87.554301039999999,41.737287950000002
11447.000000000000000,EB,84,Peterson & Lincoln,-87.707494850000003,41.990280919999996
1732.000000000000000,EB,155,Devon & Hoyne,-87.682673890000004,41.997747220000001
9968.000000000000000,NB,52A,Kedzie & 109th Street,-87.700872000000004,41.695129000000001
11915.000000000000000,NB,93,California & Lunt,-87.699695000000006,42.008364000000000
2169.000000000000000,NB,"3,31",King Drive & 33rd Street,-87.616933540000005,41.834949899999998
9970.000000000000000,NB,52A,Kedzie & 107th Street,-87.701004999999995,41.698785000000001
13126.000000000000000,WB,206,Oakton & Asbury,-87.690195549999999,42.026828150000000
11495.000000000000000,WB,84,Peterson & Jersey,-87.710782940000001,41.990470139999999
4551.000000000000000,WB,55N,55th Street & Meade,-87.774384029999993,41.792550370000001
9510.000000000000000,WB,"87,95",87th Street & Longwood,-87.675874260000001,41.735722830000000
3294.000000000000000,WB,63W,63rd Street & Mayfield,-87.768899300000001,41.777972349999999
234.000000000000000,WB,"7,126",Congress & Hamlin/Independence,-87.719614170000000,41.874509490000001
9523.000000000000000,WB,87,87th Street & Hamlin,-87.716453470000005,41.735036010000002
947.000000000000000,WB,72,North Ave & Leavitt,-87.682227699999999,41.910496879999997
2630.000000000000000,WB,79,79th Street & Cottage Grove,-87.605051669999995,41.751356899999998
10830.000000000000000,WB,71,71st Street & Stony Island,-87.585702999999995,41.766196999999998
142.000000000000000,WB,126,Jackson & Lavergne,-87.749340279999998,41.876803930000001
5736.000000000000000,WB,80,Irving Park & Neenah,-87.790762860000001,41.952915339999997
4203.000000000000000,NB,94,California & Harrison,-87.696002129999997,41.873692820000002
15303.000000000000000,SB,94,California & Harrison,-87.696180960000007,41.873586740000000
4197.000000000000000,NB,94,California & Roosevelt,-87.695781350000004,41.866349780000000
3323.000000000000000,WB,165,65th Street & Lavergne,-87.746835419999996,41.774737799999997
13085.000000000000000,WB,59,59th Street & Central Park,-87.712718710000004,41.786167259999999
1536.000000000000000,WB,15,51st Street & Evans,-87.607851019999998,41.802288140000002
5683.000000000000000,WB,80,Irving Park & Hermitage,-87.672089420000006,41.954352759999999
7262.000000000000000,SB,"26,30",Ewing & 94th Street,-87.538189930000001,41.724798020000001
7261.000000000000000,SB,"26,30",9320 S Ewing,-87.540050519999994,41.726644600000000
5064.000000000000000,NB,44,Racine & 64th Street,-87.654353000000000,41.777731000000003
7583.000000000000000,NB,34,Langley & 132nd Street,-87.605069220000004,41.655717889999998
6493.000000000000000,SB,24,Wentworth & 23rd Street,-87.632022000000006,41.851087000000000
16195.000000000000000,WB,21,Cermak & Loomis,-87.661385820000007,41.852493549999998
6944.000000000000000,EB,21,Cermak & Morgan,-87.651490999999993,41.852502000000001
12527.000000000000000,EB,152,Addison & Western,-87.688474339999999,41.946659900000000
14515.000000000000000,EB,66,Chicago & Hamlin,-87.720915570000003,41.895339800000002
12400.000000000000000,EB,112,111th Street & Campbell,-87.683757999999997,41.691707999999998
413.000000000000000,EB,20,Madison & St. Louis,-87.713819639999997,41.880813879999998
4032.000000000000000,EB,73,Armitage & Kilpatrick,-87.743791999999999,41.916901000000003
5597.000000000000000,EB,80,Acacia Park Cemetery,-87.823715609999994,41.952287890000001
14702.000000000000000,EB,205,Golf Road & Hamlin,-87.722791709999996,42.055211829999998
403.000000000000000,EB,20,Madison & Kenton,-87.740705000000005,41.880474999999997
2893.000000000000000,EB,"4,111A,115",111th Street & Vernon,-87.612262930000000,41.692670460000002
17354.000000000000000,EB,79,79th Street & Colfax,-87.561192919999996,41.751740710000000
17468.000000000000000,EB,77,Belmont & Mason,-87.774710560000003,41.938406649999997
17469.000000000000000,EB,77,Belmont & Lamon,-87.749043330000006,41.938738239999999
17470.000000000000000,EB,77,Belmont & Kenosha,-87.734161529999994,41.938931009999997
17472.000000000000000,EB,"8,8A",Halsted & 79th Street Terminal,-87.643701840000006,41.749804130000001
14283.000000000000000,WB,"201,206",Central Street & Walnut,-87.704664500000007,42.064477310000001
988.000000000000000,WB,72,North Ave & Meade,-87.777470050000005,41.909295759999999
4813.000000000000000,WB,92,Foster & Washtenaw,-87.696359939999994,41.975914990000000
12360.000000000000000,WB,112,Monterey & Hermosa,-87.666717059999996,41.690829149999999
12362.000000000000000,WB,112,Monterey & Hale,-87.670439389999999,41.691995339999998
13034.000000000000000,WB,"N4,59",61st Street & Langley,-87.608377890000000,41.784070460000002
12201.000000000000000,WB,103,3000 W 103rd Street,-87.696270810000001,41.706351920000003
7940.000000000000000,WB,77,Belmont & Washtenaw,-87.695063410000003,41.939492319999999
13065.000000000000000,WB,59,59th Street & Laflin,-87.661764689999998,41.786848829999997
12291.000000000000000,WB,"34,106",103rd Street & Indiana,-87.618528190000006,41.707303260000003
9306.000000000000000,WB,77,Belmont & Paulina,-87.671003189999993,41.939724490000003
9193.000000000000000,WB,15,51st Street & Wentworth,-87.630189999999999,41.801900000000003
7515.000000000000000,WB,31,31st Street & Canal,-87.637666420000002,41.838224199999999
15790.000000000000000,WB,"24,87",87th Street & Morgan,-87.648837770000000,41.736100829999998
14225.000000000000000,WB,"134,135,136",Wacker & State,-87.628144410000004,41.887026839999997
11413.000000000000000,WB,78,Montrose & Menard,-87.772004679999995,41.960479390000003
14621.000000000000000,SB,53,Pulaski & Wellington,-87.727206519999996,41.935264879999998
3068.000000000000000,SB,52,Kedzie & 36th Street,-87.704650740000005,41.828170040000003
5584.000000000000000,NWB,56,Milwaukee & Berteau,-87.751144440000004,41.956977920000000
3685.000000000000000,SB,8A,Halsted & 83rd Street,-87.643883000000002,41.743515000000002
5163.000000000000000,SB,44,Racine & 51st Street,-87.655103999999994,41.801499999999997
2408.000000000000000,SB,29,State & 43rd Street,-87.626397119999993,41.816598180000000
14612.000000000000000,SB,94,California & Madison,-87.696374610000007,41.880891009999999
2231.000000000000000,SB,3,King Drive & 63rd Street,-87.615693660000005,41.779958469999997
5024.000000000000000,SB,"128,132,192",Clinton & Madison,-87.641266999999999,41.881976000000002
5629.000000000000000,EB,80,Irving Park & Lamon,-87.749948750000001,41.953307750000000
10532.000000000000000,EB,55,Garfield & Racine,-87.654463800000002,41.793757040000003
396.000000000000000,EB,20,Madison & Lockwood,-87.757789650000007,41.880251870000002
15383.000000000000000,NB,90,Harlem & Diversey,-87.806410090000000,41.930994460000001
15539.000000000000000,NB,91,Austin & Wellington,-87.776026709999996,41.935060739999997
6186.000000000000000,NB,9,Ashland & 57th Street,-87.664342469999994,41.790252989999999
10916.000000000000000,NB,"44,75",Racine & 76th Street,-87.653785420000006,41.756519460000000
880.000000000000000,EB,72,North Ave & Hamlin,-87.721762999999996,41.909880000000001
26.000000000000000,EB,126,Jackson & Central Park,-87.715477199999995,41.877141819999999
5660.000000000000000,EB,80,Irving Park & Damen/Lincoln,-87.678879699999996,41.954049519999998
3385.000000000000000,EB,63,63rd Street & Keeler,-87.727742000000006,41.778548999999998
12445.000000000000000,EB,119,119th Street & Loomis,-87.656588409999998,41.677540290000003
15698.000000000000000,EB,152,Addison & Narragansett,-87.785951150000002,41.945603239999997
1881.000000000000000,NB,"22,24,36,62,151",Dearborn & Monroe,-87.629284999999996,41.880947999999997
5954.000000000000000,NB,8,Halsted & Armitage,-87.648419550000000,41.918077449999998
2752.000000000000000,EB,79,79th Street & Wood,-87.668327259999998,41.750241260000003
7661.000000000000000,EB,35,35th Street & Damen,-87.675437000000002,41.830337999999998
6688.000000000000000,EB,157,Polk & Damen,-87.676633490000000,41.871421390000002
2778.000000000000000,EB,79,79th Street & Indiana,-87.619874199999998,41.750984389999999
2889.000000000000000,EB,111,111th Street & Michigan,-87.621224080000005,41.692539519999997
389.000000000000000,EB,20,Madison & Menard,-87.769921909999994,41.880087760000002
15789.000000000000000,EB,"24,87",87th Street & Morgan,-87.648085120000005,41.735884499999997
1631.000000000000000,EB,15,51st Street & King Drive,-87.615741319999998,41.802038760000002
7022.000000000000000,NB,"N5,6,26,71",S. Shore Drive & 79th Street,-87.548232429999999,41.752234039999998
8171.000000000000000,EB,47,47th Street & Wallace,-87.640817609999999,41.808873749999997
10786.000000000000000,EB,71,71st Street & King Drive,-87.615480000000005,41.765630000000002
2890.000000000000000,EB,111,111th Street & Indiana,-87.618407050000002,41.692571260000001
1756.000000000000000,EB,155,Morse & Sheridan,-87.661779179999996,42.007902629999997
11161.000000000000000,SB,82,Homan & Grand,-87.711546889999994,41.900274539999998
2497.000000000000000,NB,4,Cottage Grove & 60th Street,-87.605934110000007,41.785736790000001
6262.000000000000000,NB,9,Ashland & Webster,-87.668471019999998,41.921360430000000
4982.000000000000000,NB,156,LaSalle & Huron,-87.632575790000004,41.894842490000002
6724.000000000000000,NB,37,Sedgwick & North Avenue,-87.638513200000006,41.910960740000000
11953.000000000000000,EB,95,92nd Street & Baltimore,-87.548627040000000,41.728184180000000
2723.000000000000000,EB,79,79th Street & Kilpatrick,-87.737227160000003,41.749111069999998
1307.000000000000000,EB,74,Fullerton & Kilpatrick,-87.743973629999999,41.924143020000002
6696.000000000000000,EB,157,Taylor & Throop,-87.659293649999995,41.869314250000002
22.000000000000000,EB,126,Jackson & Karlov,-87.727807870000007,41.877006600000001
4767.000000000000000,EB,92,Foster & Monticello,-87.719780000000000,41.975526000000002
6057.000000000000000,SB,"9,X9",Ashland & Cermak/Blue Island,-87.666172930000002,41.852483679999999
1790.000000000000000,SB,22,Clark & Albion,-87.671980649999995,42.001785040000001
1847.000000000000000,SB,"22,36",Clark & Burton,-87.631719000000004,41.909497000000002
11474.000000000000000,NWB,84,Ridge & Broadway/Bryn Mawr,-87.660447000000005,41.983932000000003
1368.000000000000000,SEB,11,Lincoln & Berwyn,-87.692577999999997,41.977713000000001
11877.000000000000000,SB,93,California & Devon,-87.699728269999994,41.997646189999998
3718.000000000000000,SB,"8A,108",Halsted & 115th Street,-87.642279290000005,41.685192790000002
5173.000000000000000,SB,44,Racine & 60th Street,-87.654694879999994,41.785137360000000
5182.000000000000000,SB,44,Racine & 68th Street,-87.654342009999993,41.770577560000000
7543.000000000000000,SB,"34,119",Michigan & 110th Street,-87.620863819999997,41.694504600000002
10235.000000000000000,SB,54,Cicero & Iowa,-87.745909999999995,41.896935999999997
4525.000000000000000,SWB,"62,62H",Archer & Major,-87.764645950000002,41.795441080000003
5368.000000000000000,SB,36,Broadway & Surf,-87.644310340000004,41.934928290000002
9925.000000000000000,SEB,68,Northwest Hwy & Overhill,-87.818709080000005,42.004327359999998
9936.000000000000000,SEB,68,Northwest Hwy & Niagara,-87.800839699999997,41.993399640000000
16069.000000000000000,SB,54B,Cicero & Pershing,-87.743693280000002,41.821795530000003
2259.000000000000000,SB,3,King Drive & 90th Street,-87.614453670000003,41.730966250000002
14102.000000000000000,SWB,81,Jefferson Park Transit Center,-87.761850249999995,41.969849269999997
7058.000000000000000,SB,"N5,6,26,71",S. Shore Drive & 77th Street,-87.553399150000004,41.756895470000003
5353.000000000000000,SB,36,Broadway & Cullom,-87.654145000000000,41.960081000000002
6488.000000000000000,NB,24,Wentworth & Cermak,-87.631918089999999,41.852698359999998
5710.000000000000000,WB,80,Irving Park & Keystone (Blue Line),-87.729039439999994,41.953745689999998
5314.000000000000000,WB,"N5,6,15,67",67th Street & East End,-87.583830460000001,41.773418419999999
4723.000000000000000,WB,126,Jackson & Campbell,-87.688684670000001,41.877590710000000
8099.000000000000000,WB,47,47th Street & Albany,-87.701404830000001,41.808222890000003
237.000000000000000,WB,7,Congress & Karlov,-87.727747010000002,41.874398679999999
458.000000000000000,WB,20,Madison & Peoria,-87.649477000000005,41.881799999999998
9688.000000000000000,WB,"81W,91",Lawrence & Menard,-87.772711000000001,41.967761000000003
10122.000000000000000,WB,67,71st Street & Spaulding,-87.705200000000005,41.764398999999997
335.000000000000000,WB,12,Roosevelt & May,-87.654991109999997,41.867113410000002
9749.000000000000000,WB,81W,Lawrence & Prospect,-87.831018470000004,41.966765170000002
7997.000000000000000,WB,43,43rd Street & Cottage Grove,-87.606574719999998,41.816881719999998
9517.000000000000000,WB,87,87th Street & Albany,-87.699600340000003,41.735377700000001
7586.000000000000000,WB,34,131st Street & Rhodes,-87.609600999999998,41.657499000000001
4132.000000000000000,WB,73,4600 W Armitage,-87.741836730000003,41.917050439999997
14681.000000000000000,WB,201,Central Street & Ridge,-87.683290000000000,42.064169999999997
9687.000000000000000,WB,"81W,91",Lawrence & Major,-87.770069000000007,41.967801000000001
5379.000000000000000,SB,36,State & Huron,-87.628241000000003,41.895007000000000
12609.000000000000000,WB,152,Addison & Melvina,-87.781228290000001,41.945754590000000
9314.000000000000000,WB,77,Belmont & Central Park,-87.717267469999996,41.939275530000003
14523.000000000000000,WB,66,Chicago & Hamlin,-87.721349840000002,41.895488069999999
12574.000000000000000,WB,152,Addison & California,-87.697855579999995,41.946744690000003
1543.000000000000000,WB,15,51st Street & Indiana,-87.620932949999997,41.802103469999999
6846.000000000000000,WB,21,Cermak & Archer,-87.634273500000006,41.852940789999998
15316.000000000000000,WB,35,35th Street & Michigan,-87.623699930000001,41.831099729999998
367.000000000000000,WB,12,Roosevelt & Keeler,-87.729952350000005,41.866184359999998
17019.000000000000000,WB,77,Belmont & Central,-87.766776660000005,41.938639889999997
15337.000000000000000,WB,65,Grand & Menard,-87.770913080000000,41.919756649999997
6859.000000000000000,WB,21,Cermak & Throop,-87.658591580000007,41.852506089999999
7590.000000000000000,WB,"34,108",127th Street & Michigan,-87.619784269999997,41.663544450000003
11378.000000000000000,WB,78,Montrose & Oakley,-87.686301000000000,41.961398000000003
786.000000000000000,WB,65,Grand & Wood,-87.671862000000004,41.890986699999999
1541.000000000000000,WB,15,51st Street & King Drive,-87.616823310000001,41.802163600000000
13079.000000000000000,WB,59,59th Street & Sacramento,-87.698332570000005,41.786385209999999
622.000000000000000,WB,66,Chicago & Ashland,-87.667079160000000,41.896151410000002
17487.000000000000000,NB,8,Halsted & Lincoln/Fullerton,-87.648676940000001,41.925718770000003
17462.000000000000000,SB,53,Pulaski & Addison,-87.727492170000005,41.946187590000001
5320.000000000000000,NB,"6,15,28",Stony Island & 63rd Street,-87.586351160000007,41.780472250000003
8707.000000000000000,NB,48,Damen & 83rd Street,-87.672838999999996,41.742806999999999
14978.000000000000000,SB,"8A,108",Halsted & 107th Street,-87.642743080000002,41.699352419999997
6076.000000000000000,SB,"9,X9",Ashland & 43rd Street,-87.665232680000003,41.815921230000001
6009.000000000000000,SB,9,Ashland & Wrightwood,-87.668406009999998,41.928849489999998
2233.000000000000000,SB,3,King Drive & 65th Street,-87.615620000000007,41.776387999999997
9908.000000000000000,NWB,68,Northwest Hwy & Oliphant,-87.816011579999994,42.002731580000003
4422.000000000000000,NEB,62,Archer & Sacramento,-87.699442700000006,41.816914199999999
4636.000000000000000,SB,37,Wells & Jackson,-87.633792999999997,41.878194000000001
7094.000000000000000,SB,71,Torrence & 106th Street,-87.559706719999994,41.702847110000000
17663.000000000000000,EB,24,83rd Street & Vincennes,-87.635670390000001,41.743987429999997
17664.000000000000000,EB,24,83rd Street & Holland,-87.632339259999995,41.743477689999999
17665.000000000000000,SB,24,8400 S Holland,-87.632118590000005,41.741442040000003
17666.000000000000000,SB,24,8500 S Holland,-87.632075499999999,41.739098560000002
17667.000000000000000,NB,24,8501 S Holland,-87.631830080000000,41.739340220000003
